datetime,price
2024-05-17 09:01:00,528.4
2024-05-17 09:02:00,528.49
2024-05-17 09:03:00,528.48
2024-05-17 09:04:00,528.59
2024-05-17 09:05:00,528.6
2024-05-17 09:11:00,528.74
2024-05-17 09:12:00,528.74
2024-05-17 09:15:00,528.63
2024-05-17 09:16:00,528.6
2024-05-17 09:18:00,528.48
2024-05-17 09:28:00,528.64
2024-05-17 09:31:00,528.67
2024-05-17 09:32:00,528.58
2024-05-17 09:37:00,528.6
2024-05-17 09:45:00,528.7
2024-05-17 09:46:00,528.8
2024-05-17 09:47:00,528.82
2024-05-17 09:48:00,528.76
2024-05-17 09:49:00,528.77
2024-05-17 09:51:00,528.82
2024-05-17 10:00:00,528.68
2024-05-17 10:09:00,528.5
2024-05-17 10:29:00,528.68
2024-05-17 10:30:00,528.74
2024-05-17 10:31:00,528.72
2024-05-17 10:32:00,528.7
2024-05-17 10:33:00,528.68
2024-05-17 10:35:00,528.65
2024-05-17 10:37:00,528.63
2024-05-17 10:38:00,528.6
2024-05-17 10:39:00,528.55
2024-05-17 10:40:00,528.56
2024-05-17 10:55:00,528.65
2024-05-17 10:59:00,528.75
2024-05-17 11:00:00,528.78
2024-05-17 11:02:00,528.84
2024-05-17 11:04:00,528.79
2024-05-17 11:05:00,528.73
2024-05-17 11:06:00,528.76
2024-05-17 11:08:00,528.68
2024-05-17 11:11:00,528.66
2024-05-17 11:12:00,528.65
2024-05-17 11:13:00,528.6
2024-05-17 11:14:00,528.63
2024-05-17 11:15:00,528.63
2024-05-17 11:16:00,528.69
2024-05-17 11:18:00,528.8
2024-05-17 11:19:00,528.81
2024-05-17 11:21:00,528.8
2024-05-17 11:22:00,528.84
2024-05-17 11:24:00,528.84
2024-05-17 11:26:00,528.85
2024-05-17 11:28:00,528.9
2024-05-17 11:29:00,528.96
2024-05-17 11:31:00,528.91
2024-05-17 11:32:00,528.92
2024-05-17 11:33:00,528.98
2024-05-17 11:34:00,528.98
2024-05-17 11:37:00,528.85
2024-05-17 11:38:00,528.95
2024-05-17 11:40:00,529.02
2024-05-17 11:41:00,529.09
2024-05-17 11:42:00,529.03
2024-05-17 11:43:00,528.99
2024-05-17 11:44:00,529.04
2024-05-17 11:45:00,529.07
2024-05-17 11:46:00,529.0
2024-05-17 11:47:00,528.99
2024-05-17 11:49:00,529.0
2024-05-17 11:50:00,529.0
2024-05-17 11:51:00,529.0
2024-05-17 11:52:00,529.02
2024-05-17 11:53:00,528.99
2024-05-17 11:56:00,528.91
2024-05-17 11:57:00,528.93
2024-05-17 11:58:00,528.96
2024-05-17 11:59:00,528.9
2024-05-17 12:00:00,528.9199
2024-05-17 12:01:00,528.89
2024-05-17 12:02:00,528.9
2024-05-17 12:03:00,528.81
2024-05-17 12:04:00,528.94
2024-05-17 12:05:00,529.0
2024-05-17 12:06:00,528.88
2024-05-17 12:07:00,528.92
2024-05-17 12:08:00,529.0
2024-05-17 12:09:00,529.06
2024-05-17 12:10:00,529.0
2024-05-17 12:11:00,529.02
2024-05-17 12:13:00,529.03
2024-05-17 12:14:00,528.95
2024-05-17 12:15:00,528.88
2024-05-17 12:16:00,528.83
2024-05-17 12:17:00,528.82
2024-05-17 12:18:00,528.85
2024-05-17 12:19:00,528.95
2024-05-17 12:20:00,528.94
2024-05-17 12:21:00,529.0
2024-05-17 12:22:00,529.14
2024-05-17 12:23:00,528.98
2024-05-17 12:24:00,528.97
2024-05-17 12:25:00,528.96
2024-05-17 12:26:00,528.99
2024-05-17 12:27:00,529.02
2024-05-17 12:29:00,529.09
2024-05-17 12:30:00,529.09
2024-05-17 12:31:00,529.09
2024-05-17 12:32:00,529.179
2024-05-17 12:33:00,529.1436
2024-05-17 12:34:00,529.14
2024-05-17 12:35:00,529.18
2024-05-17 12:36:00,529.21
2024-05-17 12:37:00,529.22
2024-05-17 12:38:00,529.18
2024-05-17 12:39:00,529.17
2024-05-17 12:40:00,529.14
2024-05-17 12:41:00,529.09
2024-05-17 12:42:00,529.1
2024-05-17 12:43:00,529.19
2024-05-17 12:44:00,529.21
2024-05-17 12:45:00,529.22
2024-05-17 12:46:00,529.18
2024-05-17 12:47:00,529.18
2024-05-17 12:48:00,529.21
2024-05-17 12:49:00,529.23
2024-05-17 12:50:00,529.23
2024-05-17 12:51:00,529.19
2024-05-17 12:52:00,529.16
2024-05-17 12:53:00,529.21
2024-05-17 12:54:00,529.2
2024-05-17 12:55:00,529.2
2024-05-17 12:56:00,529.2
2024-05-17 12:57:00,529.27
2024-05-17 12:58:00,529.28
2024-05-17 12:59:00,529.32
2024-05-17 13:00:00,529.16
2024-05-17 13:01:00,529.16
2024-05-17 13:02:00,529.21
2024-05-17 13:03:00,529.1
2024-05-17 13:04:00,529.17
2024-05-17 13:05:00,529.1104
2024-05-17 13:06:00,529.09
2024-05-17 13:07:00,529.07
2024-05-17 13:08:00,529.1
2024-05-17 13:09:00,529.09
2024-05-17 13:10:00,529.03
2024-05-17 13:11:00,529.03
2024-05-17 13:12:00,529.1
2024-05-17 13:13:00,529.13
2024-05-17 13:14:00,529.12
2024-05-17 13:15:00,529.13
2024-05-17 13:16:00,529.11
2024-05-17 13:17:00,529.13
2024-05-17 13:18:00,529.09
2024-05-17 13:19:00,529.1
2024-05-17 13:20:00,529.08
2024-05-17 13:21:00,529.07
2024-05-17 13:22:00,529.06
2024-05-17 13:23:00,529.03
2024-05-17 13:24:00,528.99
2024-05-17 13:25:00,528.71
2024-05-17 13:26:00,528.72
2024-05-17 13:27:00,528.7
2024-05-17 13:28:00,528.7283
2024-05-17 13:29:00,528.82
2024-05-17 13:30:00,529.13
2024-05-17 13:31:00,528.94
2024-05-17 13:32:00,528.98
2024-05-17 13:33:00,528.81
2024-05-17 13:34:00,528.76
2024-05-17 13:35:00,528.71
2024-05-17 13:36:00,528.73
2024-05-17 13:37:00,528.91
2024-05-17 13:38:00,528.85
2024-05-17 13:39:00,528.78
2024-05-17 13:40:00,528.6888
2024-05-17 13:41:00,528.61
2024-05-17 13:42:00,528.72
2024-05-17 13:43:00,528.5499
2024-05-17 13:44:00,528.55
2024-05-17 13:45:00,528.465
2024-05-17 13:46:00,528.495
2024-05-17 13:47:00,528.75
2024-05-17 13:48:00,528.68
2024-05-17 13:49:00,528.66
2024-05-17 13:50:00,528.59
2024-05-17 13:51:00,528.66
2024-05-17 13:52:00,528.63
2024-05-17 13:53:00,528.67
2024-05-17 13:54:00,528.66
2024-05-17 13:55:00,528.745
2024-05-17 13:56:00,528.72
2024-05-17 13:57:00,528.53
2024-05-17 13:58:00,528.71
2024-05-17 13:59:00,528.745
2024-05-17 14:00:00,528.79
2024-05-17 14:01:00,528.74
2024-05-17 14:02:00,528.9
2024-05-17 14:03:00,528.8981
2024-05-17 14:04:00,528.9
2024-05-17 14:05:00,528.86
2024-05-17 14:06:00,528.64
2024-05-17 14:07:00,528.58
2024-05-17 14:08:00,528.5
2024-05-17 14:09:00,528.57
2024-05-17 14:10:00,528.405
2024-05-17 14:11:00,528.42
2024-05-17 14:12:00,528.5401
2024-05-17 14:13:00,528.56
2024-05-17 14:14:00,528.565
2024-05-17 14:15:00,528.665
2024-05-17 14:16:00,528.635
2024-05-17 14:17:00,528.54
2024-05-17 14:18:00,528.61
2024-05-17 14:19:00,528.585
2024-05-17 14:20:00,528.76
2024-05-17 14:21:00,528.81
2024-05-17 14:22:00,528.89
2024-05-17 14:23:00,528.84
2024-05-17 14:24:00,528.935
2024-05-17 14:25:00,528.94
2024-05-17 14:26:00,528.9151
2024-05-17 14:27:00,528.98
2024-05-17 14:28:00,529.07
2024-05-17 14:29:00,529.17
2024-05-17 14:30:00,529.085
2024-05-17 14:31:00,529.095
2024-05-17 14:32:00,529.18
2024-05-17 14:33:00,529.18
2024-05-17 14:34:00,529.26
2024-05-17 14:35:00,529.25
2024-05-17 14:36:00,529.1913
2024-05-17 14:37:00,529.11
2024-05-17 14:38:00,529.12
2024-05-17 14:39:00,529.1
2024-05-17 14:40:00,529.16
2024-05-17 14:41:00,529.1
2024-05-17 14:42:00,529.115
2024-05-17 14:43:00,529.21
2024-05-17 14:44:00,529.2114
2024-05-17 14:45:00,529.23
2024-05-17 14:46:00,529.25
2024-05-17 14:47:00,529.26
2024-05-17 14:48:00,529.235
2024-05-17 14:49:00,529.2301
2024-05-17 14:50:00,529.21
2024-05-17 14:51:00,529.13
2024-05-17 14:52:00,529.11
2024-05-17 14:53:00,529.1799
2024-05-17 14:54:00,529.21
2024-05-17 14:55:00,529.09
2024-05-17 14:56:00,529.13
2024-05-17 14:57:00,529.15
2024-05-17 14:58:00,529.105
2024-05-17 14:59:00,529.11
2024-05-17 15:00:00,528.95
2024-05-17 15:01:00,528.9333
2024-05-17 15:02:00,528.855
2024-05-17 15:03:00,528.74
2024-05-17 15:04:00,528.515
2024-05-17 15:05:00,528.655
2024-05-17 15:06:00,528.725
2024-05-17 15:07:00,528.76
2024-05-17 15:08:00,528.8
2024-05-17 15:09:00,528.82
2024-05-17 15:10:00,528.71
2024-05-17 15:11:00,528.68
2024-05-17 15:12:00,528.75
2024-05-17 15:13:00,528.85
2024-05-17 15:14:00,528.87
2024-05-17 15:15:00,528.845
2024-05-17 15:16:00,528.78
2024-05-17 15:17:00,528.835
2024-05-17 15:18:00,528.865
2024-05-17 15:19:00,528.79
2024-05-17 15:20:00,528.79
2024-05-17 15:21:00,528.7686
2024-05-17 15:22:00,528.6651
2024-05-17 15:23:00,528.6608
2024-05-17 15:24:00,528.62
2024-05-17 15:25:00,528.705
2024-05-17 15:26:00,528.76
2024-05-17 15:27:00,528.6899
2024-05-17 15:28:00,528.7799
2024-05-17 15:29:00,528.76
2024-05-17 15:30:00,528.695
2024-05-17 15:31:00,528.6
2024-05-17 15:32:00,528.52
2024-05-17 15:33:00,528.52
2024-05-17 15:34:00,528.545
2024-05-17 15:35:00,528.5
2024-05-17 15:36:00,528.47
2024-05-17 15:37:00,528.395
2024-05-17 15:38:00,528.46
2024-05-17 15:39:00,528.4
2024-05-17 15:40:00,528.34
2024-05-17 15:41:00,528.3599
2024-05-17 15:42:00,528.42
2024-05-17 15:43:00,528.4487
2024-05-17 15:44:00,528.45
2024-05-17 15:45:00,528.53
2024-05-17 15:46:00,528.5001
2024-05-17 15:47:00,528.475
2024-05-17 15:48:00,528.395
2024-05-17 15:49:00,528.275
2024-05-17 15:50:00,528.4775
2024-05-17 15:51:00,528.55
2024-05-17 15:52:00,528.63
2024-05-17 15:53:00,528.68
2024-05-17 15:54:00,528.66
2024-05-17 15:55:00,528.7
2024-05-17 15:56:00,528.77
2024-05-17 15:57:00,528.79
2024-05-17 15:58:00,528.8495
2024-05-17 15:59:00,528.83
2024-05-17 16:00:00,528.81
2024-05-17 16:01:00,528.89
2024-05-17 16:02:00,528.88
2024-05-17 16:03:00,528.99
2024-05-17 16:04:00,528.92
2024-05-17 16:05:00,528.72
2024-05-17 16:06:00,528.76
2024-05-17 16:07:00,528.78
2024-05-17 16:08:00,528.8097
2024-05-17 16:09:00,528.7901
2024-05-17 16:10:00,528.73
2024-05-17 16:11:00,528.7
2024-05-17 16:12:00,528.73
2024-05-17 16:13:00,528.73
2024-05-17 16:14:00,528.7097
2024-05-17 16:15:00,528.725
2024-05-17 16:16:00,528.815
2024-05-17 16:17:00,528.81
2024-05-17 16:18:00,528.76
2024-05-17 16:19:00,528.765
2024-05-17 16:20:00,528.7
2024-05-17 16:21:00,528.63
2024-05-17 16:22:00,528.54
2024-05-17 16:23:00,528.595
2024-05-17 16:24:00,528.5901
2024-05-17 16:25:00,528.59
2024-05-17 16:26:00,528.605
2024-05-17 16:27:00,528.58
2024-05-17 16:28:00,528.5799
2024-05-17 16:29:00,528.56
2024-05-17 16:30:00,528.59
2024-05-17 16:31:00,528.475
2024-05-17 16:32:00,528.49
2024-05-17 16:33:00,528.53
2024-05-17 16:34:00,528.62
2024-05-17 16:35:00,528.6403
2024-05-17 16:36:00,528.65
2024-05-17 16:37:00,528.63
2024-05-17 16:38:00,528.68
2024-05-17 16:39:00,528.64
2024-05-17 16:40:00,528.51
2024-05-17 16:41:00,528.485
2024-05-17 16:42:00,528.42
2024-05-17 16:43:00,528.4134
2024-05-17 16:44:00,528.365
2024-05-17 16:45:00,528.29
2024-05-17 16:46:00,528.3386
2024-05-17 16:47:00,528.49
2024-05-17 16:48:00,528.44
2024-05-17 16:49:00,528.505
2024-05-17 16:50:00,528.535
2024-05-17 16:51:00,528.59
2024-05-17 16:52:00,528.725
2024-05-17 16:53:00,528.7
2024-05-17 16:54:00,528.74
2024-05-17 16:55:00,528.76
2024-05-17 16:56:00,528.75
2024-05-17 16:57:00,528.78
2024-05-17 16:58:00,528.77
2024-05-17 16:59:00,528.7899
2024-05-17 17:00:00,528.79
2024-05-17 17:01:00,528.7858
2024-05-17 17:02:00,528.715
2024-05-17 17:03:00,528.835
2024-05-17 17:04:00,528.83
2024-05-17 17:05:00,528.81
2024-05-17 17:06:00,528.73
2024-05-17 17:07:00,528.7375
2024-05-17 17:08:00,528.85
2024-05-17 17:09:00,528.88
2024-05-17 17:10:00,528.86
2024-05-17 17:11:00,528.765
2024-05-17 17:12:00,528.81
2024-05-17 17:13:00,528.81
2024-05-17 17:14:00,528.8499
2024-05-17 17:15:00,528.855
2024-05-17 17:16:00,528.685
2024-05-17 17:17:00,528.77
2024-05-17 17:18:00,528.73
2024-05-17 17:19:00,528.52
2024-05-17 17:20:00,528.52
2024-05-17 17:21:00,528.545
2024-05-17 17:22:00,528.61
2024-05-17 17:23:00,528.63
2024-05-17 17:24:00,528.6
2024-05-17 17:25:00,528.6227
2024-05-17 17:26:00,528.68
2024-05-17 17:27:00,528.66
2024-05-17 17:28:00,528.575
2024-05-17 17:29:00,528.695
2024-05-17 17:30:00,528.7
2024-05-17 17:31:00,528.72
2024-05-17 17:32:00,528.73
2024-05-17 17:33:00,528.715
2024-05-17 17:34:00,528.61
2024-05-17 17:35:00,528.6
2024-05-17 17:36:00,528.55
2024-05-17 17:37:00,528.73
2024-05-17 17:38:00,528.79
2024-05-17 17:39:00,528.825
2024-05-17 17:40:00,528.795
2024-05-17 17:41:00,528.85
2024-05-17 17:42:00,528.845
2024-05-17 17:43:00,528.855
2024-05-17 17:44:00,528.85
2024-05-17 17:45:00,528.795
2024-05-17 17:46:00,528.71
2024-05-17 17:47:00,528.71
2024-05-17 17:48:00,528.78
2024-05-17 17:49:00,528.715
2024-05-17 17:50:00,528.77
2024-05-17 17:51:00,528.84
2024-05-17 17:52:00,528.8
2024-05-17 17:53:00,528.71
2024-05-17 17:54:00,528.73
2024-05-17 17:55:00,528.76
2024-05-17 17:56:00,528.705
2024-05-17 17:57:00,528.725
2024-05-17 17:58:00,528.7
2024-05-17 17:59:00,528.72
2024-05-17 18:00:00,528.555
2024-05-17 18:01:00,528.55
2024-05-17 18:02:00,528.5401
2024-05-17 18:03:00,528.42
2024-05-17 18:04:00,528.29
2024-05-17 18:05:00,528.46
2024-05-17 18:06:00,528.515
2024-05-17 18:07:00,528.49
2024-05-17 18:08:00,528.41
2024-05-17 18:09:00,528.395
2024-05-17 18:10:00,528.4
2024-05-17 18:11:00,528.265
2024-05-17 18:12:00,528.24
2024-05-17 18:13:00,528.05
2024-05-17 18:14:00,527.82
2024-05-17 18:15:00,527.88
2024-05-17 18:16:00,528.025
2024-05-17 18:17:00,527.955
2024-05-17 18:18:00,527.98
2024-05-17 18:19:00,527.955
2024-05-17 18:20:00,527.88
2024-05-17 18:21:00,527.76
2024-05-17 18:22:00,527.495
2024-05-17 18:23:00,527.53
2024-05-17 18:24:00,527.7
2024-05-17 18:25:00,527.86
2024-05-17 18:26:00,527.92
2024-05-17 18:27:00,527.95
2024-05-17 18:28:00,527.91
2024-05-17 18:29:00,527.91
2024-05-17 18:30:00,528.12
2024-05-17 18:31:00,528.0899
2024-05-17 18:32:00,528.005
2024-05-17 18:33:00,527.96
2024-05-17 18:34:00,528.0
2024-05-17 18:35:00,528.1
2024-05-17 18:36:00,528.1501
2024-05-17 18:37:00,528.085
2024-05-17 18:38:00,528.055
2024-05-17 18:39:00,528.125
2024-05-17 18:40:00,527.99
2024-05-17 18:41:00,528.04
2024-05-17 18:42:00,527.9772
2024-05-17 18:43:00,527.97
2024-05-17 18:44:00,527.97
2024-05-17 18:45:00,528.02
2024-05-17 18:46:00,527.985
2024-05-17 18:47:00,528.05
2024-05-17 18:48:00,528.205
2024-05-17 18:49:00,528.26
2024-05-17 18:50:00,528.29
2024-05-17 18:51:00,528.33
2024-05-17 18:52:00,528.39
2024-05-17 18:53:00,528.39
2024-05-17 18:54:00,528.59
2024-05-17 18:55:00,528.8101
2024-05-17 18:56:00,528.7201
2024-05-17 18:57:00,528.8241
2024-05-17 18:58:00,528.87
2024-05-17 18:59:00,528.8051
2024-05-17 19:00:00,528.76
2024-05-17 19:01:00,528.76
2024-05-17 19:02:00,528.83
2024-05-17 19:03:00,528.82
2024-05-17 19:04:00,528.83
2024-05-17 19:05:00,528.7599
2024-05-17 19:06:00,528.78
2024-05-17 19:07:00,528.84
2024-05-17 19:08:00,528.915
2024-05-17 19:09:00,528.9
2024-05-17 19:10:00,528.79
2024-05-17 19:11:00,528.89
2024-05-17 19:12:00,528.93
2024-05-17 19:13:00,528.91
2024-05-17 19:14:00,528.91
2024-05-17 19:15:00,529.0099
2024-05-17 19:16:00,529.07
2024-05-17 19:17:00,529.055
2024-05-17 19:18:00,529.008
2024-05-17 19:19:00,529.04
2024-05-17 19:20:00,529.07
2024-05-17 19:21:00,529.1
2024-05-17 19:22:00,529.235
2024-05-17 19:23:00,529.17
2024-05-17 19:24:00,529.21
2024-05-17 19:25:00,529.24
2024-05-17 19:26:00,529.15
2024-05-17 19:27:00,529.17
2024-05-17 19:28:00,529.09
2024-05-17 19:29:00,529.22
2024-05-17 19:30:00,529.14
2024-05-17 19:31:00,529.095
2024-05-17 19:32:00,529.1
2024-05-17 19:33:00,529.05
2024-05-17 19:34:00,529.09
2024-05-17 19:35:00,529.12
2024-05-17 19:36:00,529.12
2024-05-17 19:37:00,529.26
2024-05-17 19:38:00,529.17
2024-05-17 19:39:00,529.1621
2024-05-17 19:40:00,529.2
2024-05-17 19:41:00,529.205
2024-05-17 19:42:00,529.07
2024-05-17 19:43:00,529.005
2024-05-17 19:44:00,529.0587
2024-05-17 19:45:00,528.98
2024-05-17 19:46:00,529.02
2024-05-17 19:47:00,528.96
2024-05-17 19:48:00,528.975
2024-05-17 19:49:00,528.9186
2024-05-17 19:50:00,529.09
2024-05-17 19:51:00,529.23
2024-05-17 19:52:00,529.2
2024-05-17 19:53:00,529.155
2024-05-17 19:54:00,529.125
2024-05-17 19:55:00,529.1199
2024-05-17 19:56:00,529.09
2024-05-17 19:57:00,529.04
2024-05-17 19:58:00,529.03
2024-05-17 19:59:00,529.43
2024-05-17 20:00:00,529.13
2024-05-17 20:01:00,529.24
2024-05-17 20:02:00,529.14
2024-05-17 20:03:00,529.11
2024-05-17 20:04:00,529.22
2024-05-17 20:05:00,529.2
2024-05-17 20:06:00,529.2601
2024-05-17 20:07:00,529.25
2024-05-17 20:08:00,529.26
2024-05-17 20:09:00,529.24
2024-05-17 20:10:00,529.26
2024-05-17 20:11:00,529.27
2024-05-17 20:12:00,529.27
2024-05-17 20:13:00,529.31
2024-05-17 20:14:00,529.27
2024-05-17 20:15:00,529.29
2024-05-17 20:16:00,529.26
2024-05-17 20:17:00,529.38
2024-05-17 20:18:00,529.33
2024-05-17 20:19:00,529.39
2024-05-17 20:20:00,529.3601
2024-05-17 20:21:00,529.4
2024-05-17 20:22:00,529.42
2024-05-17 20:23:00,529.43
2024-05-17 20:24:00,529.42
2024-05-17 20:25:00,529.43
2024-05-17 20:26:00,529.43
2024-05-17 20:27:00,529.39
2024-05-17 20:28:00,529.4
2024-05-17 20:29:00,529.41
2024-05-17 20:30:00,529.43
2024-05-17 20:31:00,529.44
2024-05-17 20:33:00,529.42
2024-05-17 20:34:00,529.41
2024-05-17 20:35:00,529.38
2024-05-17 20:38:00,529.44
2024-05-17 20:39:00,529.44
2024-05-17 20:41:00,529.44
2024-05-17 20:42:00,529.43
2024-05-17 20:43:00,529.43
2024-05-17 20:44:00,529.46
2024-05-17 20:45:00,529.44
2024-05-17 20:46:00,529.44
2024-05-17 20:47:00,529.44
2024-05-17 20:48:00,529.45
2024-05-17 20:49:00,529.45
2024-05-17 20:50:00,529.44
2024-05-17 20:51:00,529.44
2024-05-17 20:52:00,529.46
2024-05-17 20:54:00,529.479
2024-05-17 20:55:00,529.48
2024-05-17 20:56:00,529.48
2024-05-17 20:57:00,529.46
2024-05-17 20:58:00,529.47
2024-05-17 20:59:00,529.48
2024-05-17 21:00:00,529.48
2024-05-17 21:01:00,529.42
2024-05-17 21:02:00,529.37
2024-05-17 21:03:00,529.37
2024-05-17 21:04:00,529.37
2024-05-17 21:05:00,529.37
2024-05-17 21:06:00,529.37
2024-05-17 21:09:00,529.35
2024-05-17 21:11:00,529.34
2024-05-17 21:12:00,529.34
2024-05-17 21:13:00,529.33
2024-05-17 21:14:00,529.34
2024-05-17 21:15:00,529.33
2024-05-17 21:17:00,529.3202
2024-05-17 21:18:00,529.3
2024-05-17 21:19:00,529.26
2024-05-17 21:20:00,529.3
2024-05-17 21:21:00,529.26
2024-05-17 21:22:00,529.32
2024-05-17 21:23:00,529.37
2024-05-17 21:24:00,529.37
2024-05-17 21:25:00,529.4
2024-05-17 21:26:00,529.37
2024-05-17 21:27:00,529.42
2024-05-17 21:29:00,529.45
2024-05-17 21:30:00,529.43
2024-05-17 21:31:00,529.44
2024-05-17 21:33:00,529.5
2024-05-17 21:34:00,529.56
2024-05-17 21:35:00,529.6
2024-05-17 21:38:00,529.59
2024-05-17 21:39:00,529.6
2024-05-17 21:40:00,529.65
2024-05-17 21:54:00,529.55
2024-05-17 21:55:00,529.5864
2024-05-17 21:56:00,529.5
2024-05-17 21:57:00,529.49
2024-05-17 22:00:00,529.48
2024-05-17 22:02:00,529.5
2024-05-17 22:05:00,529.55
2024-05-17 22:06:00,529.56
2024-05-17 22:07:00,529.61
2024-05-17 22:08:00,529.64
2024-05-17 22:09:00,529.64
2024-05-17 22:10:00,529.64
2024-05-17 22:13:00,529.68
2024-05-17 22:14:00,529.68
2024-05-17 22:15:00,529.68
2024-05-17 22:16:00,529.64
2024-05-17 22:17:00,529.64
2024-05-17 22:18:00,529.7
2024-05-17 22:19:00,529.7
2024-05-17 22:22:00,529.7
2024-05-17 22:23:00,529.7
2024-05-17 22:24:00,529.7
2024-05-17 22:25:00,529.7
2024-05-17 22:27:00,529.7
2024-05-17 22:38:00,529.6884
2024-05-17 22:46:00,529.67
2024-05-17 22:52:00,529.64
2024-05-17 23:01:00,529.61
2024-05-17 23:02:00,529.59
2024-05-17 23:03:00,529.63
2024-05-17 23:05:00,529.59
2024-05-17 23:06:00,529.6
2024-05-17 23:07:00,529.59
2024-05-17 23:12:00,529.59
2024-05-17 23:14:00,529.59
2024-05-17 23:15:00,529.58
2024-05-17 23:16:00,529.59
2024-05-17 23:17:00,529.6194
2024-05-17 23:18:00,529.61
2024-05-17 23:20:00,529.63
2024-05-17 23:30:00,529.67
2024-05-17 23:31:00,529.67
2024-05-17 23:39:00,529.69
2024-05-17 23:44:00,529.68
2024-05-17 23:45:00,529.68
2024-05-17 23:48:00,529.7
2024-05-17 23:49:00,529.68
2024-05-17 23:50:00,529.69
2024-05-17 23:51:00,529.68
2024-05-17 23:53:00,529.7
2024-05-17 23:54:00,529.7
2024-05-17 23:55:00,529.69
2024-05-17 23:56:00,529.67
2024-05-17 23:57:00,529.6
2024-05-17 23:58:00,529.6
2024-05-17 23:59:00,529.6
